시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
초등학교,가천초등학교,전라북도 완주군 경천면 경가천길 148-9,전라북도 완주군 경천면 가천리 351,36.0328611116,127.2642334422,전라북도 완주군,완주경찰서,Y,4,8,2019-06-01,4720000,전라북도 완주군
초등학교,양화분교,전라북도 완주군 고산면 양화로 181-7,전라북도 완주군 고산면 양야리418-2,35.9457333099,127.2053965245,전라북도 완주군,완주경찰서,Y,1,8,2019-06-01,4720000,전라북도 완주군
초등학교,이성초등학교,전라북도 완주군 이서면 대문안1길 23,전라북도 완주군 이서면 이성리 636-2,35.797509,127.0450437,전라북도 완주군,완주경찰서,Y,3,4,2019-06-01,4720000,전라북도 완주군
초등학교,송광초등학교,전라북도 완주군 소양면 송광새터길 16-3,전라북도 완주군 소양면 대흥리 774-5,35.8856104327,127.2452285,전라북도 완주군,완주경찰서,Y,3,9,2019-06-01,4720000,전라북도 완주군
초등학교,용진초등학교,전라북도 완주군 용진읍 상삼1길 52,전라북도 완주군 용진읍 상삼리 1088,35.8575104482,127.1769597005,전라북도 완주군,완주경찰서,Y,2,7,2019-06-01,4720000,전라북도 완주군
초등학교,비봉초등학교,전라북도 완주군 비봉면 비봉소농길 40,전라북도 완주군 비봉면 소농리 513-2,35.9979915868,127.1395026923,전라북도 완주군,완주경찰서,Y,3,10,2019-06-01,4720000,전라북도 완주군
초등학교,이서초등학교,전라북도 완주군 이서면 이서로 76,전라북도 완주군 이서면 상개리 539,35.8200005,127.0248728,전라북도 완주군,완주경찰서,Y,2,13,2019-06-01,4720000,전라북도 완주군
초등학교,봉성초등학교,전라북도 완주군 봉동읍 신덕성덕길 58-17,전라북도 완주군 봉동읍 성덕리 15-1,35.9229860159,127.1549096694,전라북도 완주군,완주경찰서,Y,3,6,2019-06-01,4720000,전라북도 완주군
초등학교,간중초등학교,전라북도 완주군 용진읍 간중길 39,전라북도 완주군 용진읍 간중리 616-1,35.8912677162,127.1817884922,전라북도 완주군,완주경찰서,Y,3,9,2019-06-01,4720000,전라북도 완주군
초등학교,태봉초등학교,전라북도 완주군 구이면 덕평로 289,전라북도 완주군 구이면 평촌리 1111-1,35.7455963774,127.1496079413,전라북도 완주군,완주경찰서,Y,4,8,2019-06-01,4720000,전라북도 완주군
초등학교,대덕초등학교,전라북도 완주군 구이면 구이로 641,전라북도 완주군 구이면 계곡리 614-1,35.6607634137,127.1106106118,전라북도 완주군,완주경찰서,Y,3,11,2019-06-01,4720000,전라북도 완주군
초등학교,소양서초등학교,전라북도 완주군 소양면 명덕로 38,전라북도 완주군 소양면 명덕리 1000,35.8598930585,127.2106565,전라북도 완주군,완주경찰서,Y,2,11,2019-06-01,4720000,전라북도 완주군
초등학교,청명초등학교,전라북도 완주군 구이면 구이로 1712,전라북도 완주군 구이면 덕천리 196-1,35.7516809802,127.1250211124,전라북도 완주군,완주경찰서,Y,5,11,2019-06-01,4720000,전라북도 완주군
초등학교,동상초등학교,전라북도 완주군 동상면 대아저수로 1525,전라북도 완주군 동상면 신월리 286,35.9577812331,127.2937472,전라북도 완주군,완주경찰서,Y,4,9,2019-06-01,4720000,전라북도 완주군
초등학교,화산초등학교,전라북도 완주군 화산면 화산로 830,전라북도 완주군 화산면 화평리 589,36.0352280736,127.2040574716,전라북도 완주군,완주경찰서,Y,3,8,2019-06-01,4720000,전라북도 완주군
초등학교,구이초등학교,전라북도 완주군 구이면 구이로 1357,전라북도 완주군 구이면 항가리 86-1,35.7209107632,127.1186556321,전라북도 완주군,완주경찰서,Y,4,10,2019-06-01,4720000,전라북도 완주군
초등학교,삼우초등학교,전라북도 완주군 고산면 천호로 27-16,전라북도 완주군 고산면 어우리 168-7,35.9673020335,127.180539,전라북도 완주군,완주경찰서,Y,3,10,2019-06-01,4720000,전라북도 완주군
초등학교,동양초등학교,전라북도 완주군 소양면 전진로 1059,전라북도 완주군 소양면 화심리 543-4,35.844004,127.2712302682,전라북도 완주군,완주경찰서,Y,3,22,2019-06-01,4720000,전라북도 완주군
초등학교,삼례동초등학교,전라북도 완주군 삼례읍 구와로 13,전라북도 완주군 삼례읍 석전리 832,35.9205407245,127.1062068494,전라북도 완주군,완주경찰서,Y,5,7,2019-06-01,4720000,전라북도 완주군
초등학교,봉서초등학교,전라북도 완주군 봉동읍 원둔산6길 5,전라북도 완주군 봉동읍 둔산리 954,35.9623148662,127.1251482875,전라북도 완주군,완주경찰서,Y,4,9,2019-06-01,4720000,전라북도 완주군
초등학교,봉동초등학교,전라북도 완주군 봉동읍 봉동동서로 105,전라북도 완주군 봉동읍 장기리 357,35.9384922117,127.1621833297,전라북도 완주군,완주경찰서,Y,4,14,2019-06-01,4720000,전라북도 완주군
초등학교,신천초교,울산광역시 북구 호계로 349-7,,35.6337712321,129.3473276759,울산광역시 북구청,중부경찰서,Y,5,26~30,2020-03-18,3720000,울산광역시 북구
초등학교,동대초교,울산광역시 북구 신천로 36,,35.6412497558,129.3497364582,울산광역시 북구청,중부경찰서,Y,5,7~20,2020-03-18,3720000,울산광역시 북구
초등학교,매산초교,울산광역시 북구 매산로 53,,35.6441661595,129.3605734226,울산광역시 북구청,중부경찰서,Y,6,12~20,2020-03-18,3720000,울산광역시 북구
유치원,농소초교 병설유치원,울산광역시 북구 호계로 192,,35.6213005,129.3559945,울산광역시 북구청,중부경찰서,Y,6,10,2020-03-18,3720000,울산광역시 북구
초등학교,농소초교,울산광역시 북구 호계로 192,,35.6213005,129.3559945,울산광역시 북구청,중부경찰서,Y,16,10,2020-03-18,3720000,울산광역시 북구
어린이집,근로복지공단어린이집,울산광역시 북구 동대13길 6,,35.6305042586,129.3582908437,울산광역시 북구청,중부경찰서,Y,3,8~16,2020-03-18,3720000,울산광역시 북구
초등학교,호계초교,울산광역시 북구 동대13길 20,,35.6299328838,129.3565479341,울산광역시 북구청,중부경찰서,Y,,8~16,2020-03-18,3720000,울산광역시 북구
초등학교,중산초등학교,울산광역시 북구 신천로 125-28,,35.64975358,129.3524231,울산광역시 북구청,중부경찰서,N,0,12~20,2020-03-18,3720000,울산광역시 북구
유치원,강동숲유치원,울산광역시 북구 대안2길 38,,35.650131,129.4215271,울산광역시 북구청,동부경찰서,N,0,3.5,2020-03-18,3720000,울산광역시 북구
유치원,동그라미유치원,울산광역시 북구 아랫마을길12,,35.6301758319,129.3156046652,울산광역시 북구청,중부경찰서,N,0,3.5,2020-03-18,3720000,울산광역시 북구
유치원,보람유치원,울산광역시 북구 새장터6길 14,,35.5346041446,129.3912401,울산광역시 북구청,동부경찰서,Y,2,5~6,2020-03-18,3720000,울산광역시 북구
유치원,양정현대유치원,울산광역시 북구 치전1길 39,,35.5421514226,129.3895672470,울산광역시 북구청,동부경찰서,Y,2,4,2020-03-18,3720000,울산광역시 북구
유치원,금비유치원,울산광역시 북구 송내13길 14,,35.5927102941,129.361812,울산광역시 북구청,중부경찰서,Y,4,6~8,2020-03-18,3720000,울산광역시 북구
유치원,화봉유치원,울산광역시 북구 송내6길 8,,35.5897791247,129.364256,울산광역시 북구청,중부경찰서,Y,3,8,2020-03-18,3720000,울산광역시 북구
유치원,연세유치원,울산광역시 북구 명촌1길 17-2,,35.559023,129.3597018,울산광역시 북구청,중부경찰서,Y,3,6,2020-03-18,3720000,울산광역시 북구
어린이집,병영자연어린이집,울산광역시 북구 무룡로 128,,35.577089,129.373357,울산광역시 북구청,중부경찰서,Y,2,25,2020-03-18,3720000,울산광역시 북구
유치원,병영자연유치원,울산광역시 북구 무룡로 128,,35.577089,129.373312,울산광역시 북구청,중부경찰서,Y,2,25,2020-03-18,3720000,울산광역시 북구
유치원,하늘땅유치원,울산광역시 북구 관문길 240,,35.653789,129.3144671652,울산광역시 북구청,중부경찰서,Y,2,4,2020-03-18,3720000,울산광역시 북구
어린이집,바른몬테소리어린이집,울산광역시 북구 달래골길 27,,35.639656,129.325534,울산광역시 북구청,중부경찰서,Y,3,3,2020-03-18,3720000,울산광역시 북구
어린이집,미래몬테소리어린이집,울산광역시 북구 달래골길 46,,35.6396929,129.3234319,울산광역시 북구청,중부경찰서,Y,3,3,2020-03-18,3720000,울산광역시 북구
유치원,은빛유치원,울산광역시 북구 명촌로 91,,35.5528308886,129.3547645127,울산광역시 북구청,중부경찰서,Y,2,30,2020-03-18,3720000,울산광역시 북구
유치원,예솔유치원,울산광역시 북구 명촌12길 34,,35.555689,129.352867,울산광역시 북구청,중부경찰서,Y,3,8,2020-03-18,3720000,울산광역시 북구
유치원,예지원유치원,울산광역시 북구 상방로 160,,35.58335048,129.365475,울산광역시 북구청,중부경찰서,Y,3,8,2020-03-18,3720000,울산광역시 북구
유치원,미래유치원,울산광역시 북구 달래골길 46,,35.6396929,129.3234319,울산광역시 북구청,중부경찰서,Y,2,3,2020-03-18,3720000,울산광역시 북구
유치원,리라유치원,울산광역시 북구 천곡길 122-12,,35.6405383,129.3313656,울산광역시 북구청,중부경찰서,Y,4,10~13,2020-03-18,3720000,울산광역시 북구
어린이집,해바라가몬테소리어린이집,울산광역시 북구 약수2길 53,,35.647518,129.3482596,울산광역시 북구청,중부경찰서,Y,2,4,2020-03-18,3720000,울산광역시 북구
유치원,월성유치원,울산광역시 북구 화정2길 23,,35.6595123281,129.3421996,울산광역시 북구청,중부경찰서,N,0,3,2020-03-18,3720000,울산광역시 북구
유치원,이화제일유치원,울산광역시 북구 갓안2길 24,,35.6667335474,129.3422198066,울산광역시 북구청,중부경찰서,Y,2,4~5,2020-03-18,3720000,울산광역시 북구
특수학교,메아리학교,울산광역시 북구 갓안1길 8,,35.6659331497,129.3403292,울산광역시 북구청,중부경찰서,Y,3,4~5,2020-03-18,3720000,울산광역시 북구
유치원,현대유리유치원,울산광역시 북구 매곡1로 13,,35.6425738427,129.3542788797,울산광역시 북구청,중부경찰서,Y,2,25,2020-03-18,3720000,울산광역시 북구
어린이집,산새소리어린이집,울산광역시 북구 신기3길 30-5,,35.6464649238,129.354756,울산광역시 북구청,중부경찰서,Y,5,10~25,2020-03-18,3720000,울산광역시 북구
유치원,산새소리유치원,울산광역시 북구 신기3길 30-5,,35.6464649238,129.354764,울산광역시 북구청,중부경찰서,Y,5,10~25,2020-03-18,3720000,울산광역시 북구
유치원,꿈동산유치원,울산광역시 북구 매곡로 183,,35.648521,129.357962,울산광역시 북구청,중부경찰서,Y,2,30,2020-03-18,3720000,울산광역시 북구
유치원,명신유치원,울산광역시 북구 호계로 309-19,,35.630034,129.349134,울산광역시 북구청,중부경찰서,Y,3,10,2020-03-18,3720000,울산광역시 북구
유치원,새싹유치원,울산광역시 북구 제내2길 24,,35.6329037,129.3525473,울산광역시 북구청,중부경찰서,Y,2,4,2020-03-18,3720000,울산광역시 북구
유치원,진산초병설유치원,충청남도 금산군 진산면 읍내로 41,충청남도 금산군 진산면 읍내리 531,36.14364502,127.3683374,충청남도 금산군청,금산경찰서,N,0,7,2020-04-02,4550000,충청남도 금산군
초등학교,진산초등학교,충청남도 금산군 진산면 읍내로 41,충청남도 금산군 진산면 읍내리 531,36.14364502,127.3683374,충청남도 금산군청,금산경찰서,Y,2,7,2020-04-02,4550000,충청남도 금산군
유치원,금성초병설유치원,충청남도 금산군 금성면 진산로 370,충청남도 금산군 금성면 상가리 152-2,36.13059059,127.4547637,충청남도 금산군청,금산경찰서,N,0,7,2020-04-02,4550000,충청남도 금산군
초등학교,금성초등학교,충청남도 금산군 금성면 진산로 370,충청남도 금산군 금성면 상가리 152-2,36.13059059,127.4547637,충청남도 금산군청,금산경찰서,Y,1,7,2020-04-02,4550000,충청남도 금산군
유치원,추부초병설유치원,충청남도 금산군 추부면 하마전로 23,충청남도 금산군 추부면 마전리 412,36.1911433,127.4687819,충청남도 금산군청,금산경찰서,N,0,7,2020-04-02,4550000,충청남도 금산군
초등학교,추부초등학교,충청남도 금산군 추부면 하마전로 23,충청남도 금산군 추부면 마전리 412,36.1911433,127.4687819,충청남도 금산군청,금산경찰서,Y,3,7,2020-04-02,4550000,충청남도 금산군
초등학교,중앙초등학교,충청남도 금산군 금산읍 금산로 1427,충청남도 금산군 금산읍 상옥리 137-1,36.10074102,127.4863741,충청남도 금산군청,금산경찰서,Y,4,13,2020-04-02,4550000,충청남도 금산군
초등학교,금산동초등학교,충청남도 금산군 금산읍 후곤천길 145,충청남도 금산군 금산읍 중도리 102,36.10406873,127.4985439,충청남도 금산군청,금산경찰서,Y,3,13,2020-04-02,4550000,충청남도 금산군
초등학교,금산초등학교,충청남도 금산군 금산읍 인삼로 69,충청남도 금산군 금산읍 상리 176-9,36.10379432,127.4899111,충청남도 금산군청,금산경찰서,Y,4,13,2020-04-02,4550000,충청남도 금산군
초등학교,은월초교,울산광역시 북구 당수골23길 7,,35.63460979,129.3647508,울산광역시 북구청,중부경찰서,Y,8,12~20,2020-03-18,3720000,울산광역시 북구
초등학교,고헌초교,울산광역시 북구 화동로 129,,35.6023305275,129.3693038343,울산광역시 북구청,중부경찰서,Y,7,20~30,2020-03-18,3720000,울산광역시 북구
어린이집,하버드어린이집,울산광역시 북구 호계로 236-21,,35.6257037,129.3547574,울산광역시 북구청,중부경찰서,N,0,,2020-03-18,3720000,울산광역시 북구
어린이집,황금지어린이집,울산광역시 북구 중산동로 42,,35.654954,129.3519303,울산광역시 북구청,중부경찰서,Y,0,6,2020-03-18,3720000,울산광역시 북구
